QUERY_KEY,DOC_KEY,RANK
1,NORMA-18908,108
1,NORMA-19040,109
1,NORMA-20039,110
1,NORMA-21386,111
1,NORMA-20287,112
1,NORMA-18523,113
1,NORMA-20156,114
1,NORMA-20192,115
1,NORMA-20542,116
1,NORMA-18891,117
1,NORMA-19591,118
1,NORMA-21656,119
1,NORMA-18913,120
1,NORMA-18894,121
1,NORMA-20507,122
1,NORMA-1173,123
1,NORMA-1613,124
1,NORMA-19174,125
1,NORMA-18958,126
1,NORMA-21229,127
1,NORMA-19761,128
1,NORMA-534,129
1,NORMA-21364,130
1,NORMA-19767,131
1,NORMA-21249,132
1,NORMA-20559,133
1,NORMA-20831,134
1,NORMA-21220,135
1,NORMA-21242,136
1,NORMA-21067,137
1,NORMA-18724,138
1,NORMA-20270,139
1,NORMA-20309,140
1,NORMA-20744,141
1,NORMA-20551,142
1,NORMA-20966,143
1,NORMA-20209,144
1,NORMA-20512,145
1,NORMA-21537,146
1,NORMA-20423,147
1,NORMA-19876,148
1,NORMA-21188,149
1,NORMA-19724,150
1,NORMA-18818,151
1,NORMA-21371,152
1,NORMA-20428,153
1,NORMA-21228,154
1,NORMA-21023,155
1,NORMA-19364,156
1,NORMA-19286,157
1,NORMA-20531,158
1,NORMA-20487,159
1,NORMA-27521,160
1,NORMA-21523,161
1,NORMA-19965,162
1,NORMA-19955,163
1,NORMA-15581,164
1,NORMA-20480,165
1,NORMA-20756,166
1,NORMA-20513,167
1,NORMA-20514,168
1,NORMA-20366,169
1,NORMA-19787,170
1,NORMA-20070,171
1,NORMA-19798,172
1,NORMA-21239,173
1,NORMA-19051,174
1,NORMA-20374,175
1,NORMA-19581,176
1,NORMA-21437,177
1,NORMA-20494,178
1,NORMA-21705,179
1,NORMA-20007,180
1,NORMA-19164,181
1,NORMA-2475,182
1,NORMA-19578,183
1,NORMA-19921,184
1,NORMA-19807,185
1,NORMA-21310,186
1,NORMA-19954,187
1,NORMA-20382,188
1,NORMA-18943,189
1,NORMA-19747,190
1,NORMA-19249,191
1,NORMA-21624,192
1,NORMA-20808,193
1,NORMA-19564,194
1,NORMA-20066,195
1,NORMA-19910,196
1,NORMA-19572,197
1,NORMA-20071,198
1,NORMA-19601,199
1,NORMA-20185,200
1,NORMA-20424,201
1,NORMA-19603,202
1,NORMA-18926,203
1,NORMA-18850,204
1,NORMA-18664,205
1,NORMA-18312,206
1,NORMA-18786,207
1,NORMA-18480,208
1,NORMA-18717,209
1,NORMA-20620,210
1,NORMA-21117,211
1,NORMA-18511,212
1,NORMA-18509,213
1,NORMA-18597,214
1,NORMA-19044,215
1,NORMA-20727,216
1,NORMA-19711,217
1,NORMA-18917,218
1,NORMA-19755,219
1,NORMA-20958,220
1,NORMA-20290,221
1,NORMA-31923,222
1,NORMA-19933,223
1,NORMA-20716,224
1,NORMA-21300,225
1,NORMA-21254,226
1,NORMA-20556,227
1,NORMA-19797,228
1,NORMA-19668,229
1,NORMA-21784,230
1,NORMA-18394,231
1,NORMA-19386,232
1,NORMA-24583,233
1,NORMA-18461,234
1,NORMA-20188,235
1,NORMA-20780,236
1,NORMA-20515,237
1,NORMA-19155,238
1,NORMA-13298,239
1,NORMA-19800,240
1,NORMA-21496,241
1,NORMA-20987,242
1,NORMA-7208,243
1,NORMA-20322,244
1,NORMA-20257,245
1,NORMA-1573,246
1,NORMA-19879,247
1,NORMA-7100,248
1,NORMA-13902,249
1,NORMA-1026,250
1,NORMA-20796,251
1,NORMA-21305,252
1,NORMA-20055,253
1,NORMA-20763,254
1,NORMA-19190,255
1,NORMA-21600,256
1,NORMA-20198,257
1,NORMA-18536,258
1,NORMA-20501,259
1,NORMA-21210,260
1,NORMA-19119,261
1,NORMA-18715,262
1,NORMA-18666,263
1,NORMA-18505,264
1,NORMA-18784,265
1,NORMA-18481,266
1,NORMA-18853,267
1,NORMA-21118,268
1,NORMA-25261,269
1,NORMA-21769,270
1,NORMA-21552,271
1,NORMA-18611,272
1,NORMA-19043,273
1,NORMA-19056,274
1,NORMA-19629,275
1,NORMA-20571,276
1,NORMA-20770,277
1,NORMA-20295,278
1,NORMA-20602,279
1,NORMA-21316,280
1,NORMA-21390,281
1,NORMA-21224,282
1,NORMA-21232,283
1,NORMA-21776,284
1,NORMA-19028,285
1,NORMA-21394,286
1,NORMA-20962,287
1,NORMA-11615,288
1,NORMA-19221,289
1,NORMA-21384,290
1,NORMA-21004,291
1,NORMA-21382,292
1,NORMA-19583,293
1,NORMA-21203,294
1,NORMA-19019,295
1,NORMA-20915,296
1,NORMA-18916,297
1,NORMA-30043,298
1,NORMA-18796,299
1,NORMA-21288,300
1,NORMA-21126,301
1,NORMA-19891,302
1,NORMA-21756,303
1,NORMA-20569,304
1,NORMA-21237,305
1,NORMA-21192,306
1,NORMA-21211,307
1,NORMA-20206,308
1,NORMA-19694,309
1,NORMA-20050,310
1,NORMA-21395,311
1,NORMA-19706,312
1,NORMA-18957,313
1,NORMA-15901,314
1,NORMA-20802,315
1,NORMA-18707,316
1,NORMA-20407,317
1,NORMA-20077,318
1,NORMA-380,319
1,NORMA-19715,320
1,NORMA-20398,321
1,NORMA-21370,322
1,NORMA-21626,323
1,NORMA-20204,324
1,NORMA-21025,325
1,NORMA-19617,326
1,NORMA-20316,327
1,NORMA-8028,328
1,NORMA-21725,329
1,NORMA-21267,330
1,NORMA-20046,331
1,NORMA-20369,332
1,NORMA-6948,333
1,NORMA-20186,334
1,NORMA-1863,335
1,NORMA-21668,336
1,NORMA-20523,337
1,NORMA-20227,338
1,NORMA-20389,339
1,NORMA-22741,340
1,NORMA-21484,341
1,NORMA-19363,342
1,NORMA-18780,343
1,NORMA-20194,344
1,NORMA-21553,345
1,NORMA-19288,346
1,NORMA-18675,347
1,NORMA-21599,348
1,NORMA-20505,349
1,NORMA-21309,350
1,NORMA-15921,351
1,NORMA-20319,352
1,NORMA-26841,353
1,NORMA-19096,354
1,NORMA-18325,355
1,NORMA-1663,356
1,NORMA-19431,357
1,NORMA-19615,358
1,NORMA-18934,359
1,NORMA-20590,360
1,NORMA-21275,361
1,NORMA-14097,362
1,NORMA-20974,363
1,NORMA-18436,364
1,NORMA-21550,365
1,NORMA-21113,366
1,NORMA-19968,367
1,NORMA-19171,368
1,NORMA-18895,369
1,NORMA-19128,370
1,NORMA-19588,371
1,NORMA-18519,372
1,NORMA-20954,373
1,NORMA-20661,374
1,NORMA-19237,375
1,NORMA-1999,376
1,NORMA-12165,377
1,NORMA-18368,378
1,NORMA-21152,379
1,NORMA-18634,380
1,NORMA-21405,381
1,NORMA-20252,382
1,NORMA-20381,383
1,NORMA-18341,384
1,NORMA-20129,385
1,NORMA-19652,386
1,NORMA-21524,387
1,NORMA-19148,388
1,NORMA-19923,389
1,NORMA-19268,390
1,NORMA-21022,391
1,NORMA-15802,392
1,NORMA-18791,393
1,NORMA-21255,394
1,NORMA-34,395
1,NORMA-20536,396
1,NORMA-20577,397
1,NORMA-19479,398
1,NORMA-19003,399
1,NORMA-19295,400
1,NORMA-18328,401
1,NORMA-20584,402
1,NORMA-18293,403
1,NORMA-21350,404
1,NORMA-21131,405
1,NORMA-18832,406
1,NORMA-18844,407
1,NORMA-22723,408
1,NORMA-18555,409
1,NORMA-21796,410
1,NORMA-19559,411
1,NORMA-21094,412
1,NORMA-20563,413
1,NORMA-18681,414
1,NORMA-18693,415
1,NORMA-25645,416
1,NORMA-21569,417
1,NORMA-18354,418
1,NORMA-18400,419
1,NORMA-18744,420
1,NORMA-18550,421
1,NORMA-19667,422
1,NORMA-19315,423
1,NORMA-18252,424
1,NORMA-18914,425
1,NORMA-19232,426
1,NORMA-1534,427
1,NORMA-20517,428
1,NORMA-20098,429
1,NORMA-18416,430
1,NORMA-18574,431
1,NORMA-19032,432
1,NORMA-21556,433
1,NORMA-18275,434
1,NORMA-19981,435
1,NORMA-9481,436
1,NORMA-18830,437
1,NORMA-19651,438
1,NORMA-21532,439
1,NORMA-21262,440
1,NORMA-20222,441
1,NORMA-20754,442
1,NORMA-21509,443
1,NORMA-21702,444
1,NORMA-21787,445
1,NORMA-5115,446
1,NORMA-19122,447
1,NORMA-18682,448
1,NORMA-21622,449
1,NORMA-18247,450
1,NORMA-27022,451
1,NORMA-21398,452
1,NORMA-20491,453
1,NORMA-21500,454
1,NORMA-19152,455
1,NORMA-19570,456
1,NORMA-15005,457
1,NORMA-21663,458
1,NORMA-21446,459
1,NORMA-20503,460
1,NORMA-21710,461
1,NORMA-25722,462
1,NORMA-7975,463
1,NORMA-21625,464
1,NORMA-13345,465
1,NORMA-27221,466
1,NORMA-21655,467
1,NORMA-20208,468
1,NORMA-19662,469
1,NORMA-21530,470
1,NORMA-14850,471
1,NORMA-19557,472
1,NORMA-21230,473
1,NORMA-6316,474
1,NORMA-21691,475
1,NORMA-20349,476
1,NORMA-9835,477
1,NORMA-20737,478
1,NORMA-6181,479
1,NORMA-19278,480
1,NORMA-19352,481
1,NORMA-18616,482
1,NORMA-20258,483
1,NORMA-9984,484
1,NORMA-19437,485
1,NORMA-21208,486
1,NORMA-10691,487
1,NORMA-21468,488
1,NORMA-14688,489
1,NORMA-23341,490
1,NORMA-6630,491
1,NORMA-15229,492
1,NORMA-20794,493
1,NORMA-20914,494
1,NORMA-21253,495
1,NORMA-20038,496
1,NORMA-19805,497
1,NORMA-20803,498
1,NORMA-14263,499
1,NORMA-19866,500
1,NORMA-20583,501
1,NORMA-18870,502
1,NORMA-19436,503
1,NORMA-19279,504
1,NORMA-6967,505
1,NORMA-19640,506
1,NORMA-1421,507
1,NORMA-18243,508
1,NORMA-19358,509
1,NORMA-21589,510
1,NORMA-19337,511
1,NORMA-11623,512
1,NORMA-24661,513
1,NORMA-20581,514
1,NORMA-20811,515
1,NORMA-20713,516
1,NORMA-11374,517
1,NORMA-18877,518
1,NORMA-15427,519
1,NORMA-25902,520
1,NORMA-15465,521
1,NORMA-20474,522
1,NORMA-18411,523
1,NORMA-19646,524
1,NORMA-19373,525
1,NORMA-12152,526
1,NORMA-11639,527
1,NORMA-21227,528
1,NORMA-19412,529
1,NORMA-19200,530
1,NORMA-20558,531
1,NORMA-19416,532
1,NORMA-21533,533
1,NORMA-19691,534
1,NORMA-19526,535
1,NORMA-20720,536
1,NORMA-18955,537
1,NORMA-20368,538
1,NORMA-19632,539
1,NORMA-21538,540
1,NORMA-19507,541
1,NORMA-19909,542
1,NORMA-19009,543
1,NORMA-18528,544
1,NORMA-21762,545
1,NORMA-21683,546
1,NORMA-21366,547
1,NORMA-18445,548
1,NORMA-12657,549
1,NORMA-18781,550
1,NORMA-21684,551
1,NORMA-21343,552
1,NORMA-21739,553
1,NORMA-18598,554
1,NORMA-21142,555
1,NORMA-18980,556
1,NORMA-19320,557
1,NORMA-21038,558
1,NORMA-20265,559
1,NORMA-18652,560
1,NORMA-18482,561
1,NORMA-18808,562
1,NORMA-18507,563
1,NORMA-18785,564
1,NORMA-21119,565
1,NORMA-20276,566
1,NORMA-18716,567
1,NORMA-18665,568
1,NORMA-18851,569
1,NORMA-21064,570
1,NORMA-18448,571
1,NORMA-18522,572
1,NORMA-18277,573
1,NORMA-21037,574
1,NORMA-19120,575
1,NORMA-19370,576
1,NORMA-19133,577
1,NORMA-20262,578
1,NORMA-20359,579
1,NORMA-21645,580
1,NORMA-19576,581
1,NORMA-21357,582
1,NORMA-7035,583
1,NORMA-18612,584
1,NORMA-19045,585
1,NORMA-21191,586
1,NORMA-21786,587
1,NORMA-6713,588
1,NORMA-19199,589
1,NORMA-21145,590
1,NORMA-21543,591
1,NORMA-19366,592
1,NORMA-19145,593
1,NORMA-19068,594
1,NORMA-20306,595
1,NORMA-19124,596
1,NORMA-21244,597
1,NORMA-21091,598
1,NORMA-19227,599
1,NORMA-19114,600
1,NORMA-20520,601
1,NORMA-18551,602
1,NORMA-20735,603
1,NORMA-18541,604
1,NORMA-19567,605
1,NORMA-19196,606
1,NORMA-18338,607
1,NORMA-20951,608
1,NORMA-21565,609
1,NORMA-19907,610
1,NORMA-19329,611
1,NORMA-19240,612
1,NORMA-19252,613
1,NORMA-20628,614
1,NORMA-18649,615
1,NORMA-19000,616
1,NORMA-20956,617
1,NORMA-19714,618
1,NORMA-19511,619
1,NORMA-21498,620
1,NORMA-7110,621
1,NORMA-21740,622
1,NORMA-20427,623
1,NORMA-20054,624
1,NORMA-20611,625
1,NORMA-20595,626
1,NORMA-20434,627
1,NORMA-19819,628
1,NORMA-20465,629
1,NORMA-20045,630
1,NORMA-19325,631
1,NORMA-21494,632
1,NORMA-19616,633
1,NORMA-19912,634
1,NORMA-20555,635
1,NORMA-20762,636
1,NORMA-19687,637
1,NORMA-20939,638
1,NORMA-21171,639
1,NORMA-21703,640
1,NORMA-21505,641
1,NORMA-19166,642
1,NORMA-19067,643
1,NORMA-18727,644
1,NORMA-18331,645
1,NORMA-18990,646
1,NORMA-19944,647
1,NORMA-20804,648
1,NORMA-18736,649
1,NORMA-21482,650
1,NORMA-21032,651
1,NORMA-20882,652
1,NORMA-20311,653
1,NORMA-602,654
1,NORMA-21035,655
1,NORMA-19259,656
1,NORMA-18841,657
1,NORMA-24083,658
1,NORMA-24084,659
1,NORMA-20629,660
1,NORMA-20585,661
1,NORMA-21720,662
1,NORMA-20568,663
1,NORMA-20510,664
1,NORMA-20509,665
1,NORMA-21433,666
1,NORMA-19469,667
1,NORMA-19635,668
1,NORMA-20031,669
1,NORMA-19991,670
1,NORMA-21529,671
1,NORMA-18658,672
1,NORMA-19101,673
1,NORMA-18544,674
1,NORMA-19716,675
1,NORMA-18602,676
1,NORMA-19899,677
1,NORMA-20681,678
1,NORMA-20674,679
1,NORMA-19223,680
1,NORMA-24581,681
1,NORMA-21551,682
1,NORMA-18340,683
1,NORMA-18969,684
1,NORMA-19287,685
1,NORMA-19493,686
1,NORMA-20430,687
1,NORMA-20516,688
1,NORMA-19306,689
1,NORMA-20351,690
1,NORMA-20340,691
1,NORMA-20728,692
1,NORMA-20511,693
1,NORMA-19766,694
1,NORMA-19631,695
1,NORMA-19643,696
1,NORMA-19367,697
1,NORMA-18437,698
1,NORMA-21335,699
1,NORMA-19055,700
1,NORMA-20881,701
1,NORMA-2056,702
1,NORMA-20518,703
1,NORMA-20254,704
1,NORMA-3281,705
1,NORMA-20443,706
1,NORMA-20459,707
1,NORMA-19974,708
1,NORMA-20266,709
1,NORMA-18905,710
1,NORMA-20014,711
1,NORMA-18515,712
1,NORMA-21748,713
1,NORMA-20049,714
1,NORMA-19463,715
1,NORMA-20675,716
1,NORMA-20662,717
1,NORMA-21302,718
1,NORMA-21216,719
1,NORMA-18281,720
1,NORMA-20575,721
1,NORMA-21536,722
1,NORMA-19298,723
1,NORMA-20245,724
1,NORMA-20205,725
1,NORMA-20361,726
1,NORMA-20335,727
1,NORMA-20689,728
1,NORMA-21479,729
1,NORMA-18754,730
1,NORMA-20078,731
1,NORMA-21770,732
1,NORMA-18560,733
1,NORMA-20739,734
1,NORMA-24081,735
1,NORMA-19351,736
1,NORMA-21024,737
1,NORMA-19611,738
1,NORMA-19331,739
1,NORMA-24041,740
1,NORMA-20357,741
1,NORMA-19575,742
1,NORMA-24061,743
1,NORMA-18352,744
1,NORMA-19330,745
1,NORMA-21259,746
1,NORMA-19324,747
1,NORMA-19475,748
1,NORMA-19034,749
1,NORMA-21396,750
1,NORMA-20342,751
1,NORMA-20771,752
1,NORMA-18654,753
1,NORMA-14905,754
1,NORMA-21782,755
1,NORMA-21318,756
1,NORMA-19540,757
1,NORMA-21319,758
1,NORMA-19610,759
1,NORMA-20041,760
1,NORMA-21794,761
1,NORMA-19308,762
1,NORMA-19228,763
1,NORMA-19375,764
1,NORMA-20747,765
1,NORMA-19081,766
1,NORMA-18721,767
1,NORMA-18376,768
1,NORMA-19151,769
1,NORMA-19551,770
1,NORMA-19657,771
1,NORMA-19231,772
1,NORMA-19697,773
1,NORMA-6187,774
1,NORMA-18465,775
1,NORMA-21465,776
1,NORMA-19216,777
1,NORMA-19484,778
1,NORMA-18810,779
1,NORMA-21404,780
1,NORMA-19435,781
1,NORMA-18627,782
1,NORMA-20436,783
1,NORMA-21489,784
1,NORMA-24885,785
1,NORMA-19732,786
1,NORMA-18324,787
1,NORMA-21013,788
1,NORMA-20594,789
1,NORMA-19788,790
1,NORMA-20586,791
1,NORMA-19483,792
1,NORMA-19464,793
1,NORMA-20599,794
1,NORMA-20250,795
1,NORMA-21591,796
1,NORMA-6391,797
1,NORMA-19460,798
1,NORMA-18322,799
1,NORMA-19776,800
1,NORMA-21785,801
1,NORMA-21687,802
1,NORMA-19222,803
1,NORMA-18725,804
1,NORMA-18269,805
1,NORMA-21114,806
1,NORMA-18353,807
1,NORMA-18793,808
1,NORMA-22241,809
1,NORMA-21449,810
1,NORMA-19519,811
1,NORMA-19445,812
1,NORMA-20601,813
1,NORMA-21667,814
1,NORMA-20140,815
1,NORMA-21285,816
1,NORMA-18856,817
1,NORMA-18847,818
1,NORMA-21039,819
1,NORMA-19951,820
1,NORMA-19946,821
1,NORMA-21716,822
1,NORMA-19163,823
1,NORMA-20567,824
1,NORMA-1263,825
1,NORMA-19085,826
1,NORMA-18279,827
1,NORMA-19556,828
1,NORMA-19338,829
1,NORMA-18321,830
1,NORMA-18297,831
1,NORMA-20688,832
1,NORMA-21214,833
1,NORMA-18362,834
1,NORMA-20660,835
1,NORMA-21282,836
1,NORMA-19293,837
1,NORMA-19369,838
1,NORMA-18756,839
1,NORMA-20967,840
1,NORMA-18318,841
1,NORMA-10385,842
1,NORMA-18776,843
1,NORMA-19347,844
1,NORMA-18547,845
1,NORMA-21194,846
1,NORMA-18878,847
1,NORMA-18327,848
1,NORMA-18529,849
1,NORMA-19355,850
1,NORMA-18861,851
1,NORMA-21448,852
1,NORMA-18959,853
1,NORMA-20553,854
1,NORMA-20550,855
1,NORMA-20016,856
1,NORMA-20460,857
1,NORMA-20490,858
1,NORMA-19380,859
1,NORMA-19346,860
1,NORMA-19500,861
1,NORMA-19465,862
1,NORMA-18596,863
1,NORMA-18777,864
1,NORMA-21572,865
1,NORMA-21534,866
1,NORMA-19348,867
1,NORMA-2386,868
1,NORMA-19079,869
1,NORMA-20666,870
1,NORMA-21750,871
1,NORMA-27161,872
1,NORMA-21636,873
1,NORMA-19548,874
1,NORMA-18499,875
1,NORMA-18498,876
1,NORMA-18473,877
1,NORMA-20736,878
1,NORMA-24561,879
1,NORMA-19372,880
1,NORMA-18743,881
1,NORMA-19345,882
1,NORMA-122,883
1,NORMA-20080,884
1,NORMA-20562,885
1,NORMA-21576,886
1,NORMA-19389,887
1,NORMA-19586,888
1,NORMA-18759,889
1,NORMA-21601,890
1,NORMA-19130,891
1,NORMA-20289,892
1,NORMA-20282,893
1,NORMA-25202,894
1,NORMA-18751,895
1,NORMA-21715,896
1,NORMA-21714,897
1,NORMA-18260,898
1,NORMA-18443,899
1,NORMA-21612,900
1,NORMA-18600,901
1,NORMA-18381,902
1,NORMA-21290,903
1,NORMA-19428,904
1,NORMA-18606,905
1,NORMA-18968,906
1,NORMA-19197,907
1,NORMA-20909,908
1,NORMA-20718,909
1,NORMA-19115,910
1,NORMA-18641,911
1,NORMA-21129,912
1,NORMA-20320,913
1,NORMA-21284,914
1,NORMA-19147,915
1,NORMA-19071,916
1,NORMA-18208,917
1,NORMA-21566,918
1,NORMA-19258,919
1,NORMA-18615,920
1,NORMA-18399,921
1,NORMA-21108,922
1,NORMA-21571,923
1,NORMA-19709,924
1,NORMA-18875,925
1,NORMA-19434,926
1,NORMA-18651,927
1,NORMA-18623,928
1,NORMA-19906,929
1,NORMA-20313,930
1,NORMA-21402,931
1,NORMA-21681,932
1,NORMA-20810,933
1,NORMA-13675,934
1,NORMA-19514,935
1,NORMA-18639,936
1,NORMA-18609,937
1,NORMA-18557,938
1,NORMA-18246,939
1,NORMA-20876,940
1,NORMA-20216,941
1,NORMA-18573,942
1,NORMA-18335,943
1,NORMA-21548,944
1,NORMA-21280,945
1,NORMA-19443,946
1,NORMA-18617,947
1,NORMA-18731,948
1,NORMA-19482,949
1,NORMA-19066,950
1,NORMA-18821,951
1,NORMA-19950,952
1,NORMA-21698,953
1,NORMA-19070,954
1,NORMA-20461,955
1,NORMA-18346,956
1,NORMA-14923,957
1,NORMA-21297,958
1,NORMA-18255,959
1,NORMA-20572,960
1,NORMA-19091,961
1,NORMA-18880,962
1,NORMA-19187,963
1,NORMA-19134,964
1,NORMA-20868,965
1,NORMA-24905,966
1,NORMA-21355,967
1,NORMA-19491,968
1,NORMA-19902,969
1,NORMA-19309,970
1,NORMA-19215,971
1,NORMA-18794,972
1,NORMA-20348,973
1,NORMA-19926,974
1,NORMA-18896,975
1,NORMA-1229,976
1,NORMA-20734,977
1,NORMA-26362,978
1,NORMA-19282,979
1,NORMA-18710,980
1,NORMA-18532,981
1,NORMA-18329,982
1,NORMA-19535,983
1,NORMA-20333,984
1,NORMA-26641,985
1,NORMA-20466,986
1,NORMA-20576,987
1,NORMA-21183,988
1,NORMA-20573,989
1,NORMA-21416,990
1,NORMA-21270,991
1,NORMA-18738,992
1,NORMA-4868,993
1,NORMA-19008,994
1,NORMA-20130,995
1,NORMA-18288,996
1,NORMA-20543,997
1,NORMA-20805,998
1,NORMA-20519,999
1,NORMA-21674,1000
2,NORMA-18528,1
2,NORMA-19408,2
2,NORMA-21269,3
2,NORMA-21638,4
2,NORMA-13990,5
2,NORMA-20790,6
2,NORMA-21361,7
2,NORMA-18967,8
2,NORMA-21637,9
2,NORMA-18741,10
2,NORMA-21586,11
2,NORMA-21344,12
2,NORMA-18673,13
2,NORMA-20139,14
2,NORMA-6176,15
2,NORMA-6968,16
2,NORMA-21443,17
2,NORMA-21231,18
2,NORMA-19969,19
2,NORMA-20762,20
2,NORMA-21404,21
2,NORMA-18842,22
2,NORMA-21402,23
2,NORMA-23361,24
2,NORMA-19939,25
2,NORMA-20921,26
2,NORMA-4500,27
2,NORMA-4792,28
2,NORMA-22001,29
2,NORMA-24102,30
2,NORMA-18211,31
2,NORMA-3642,32
2,NORMA-21613,33
2,NORMA-27550,34
2,NORMA-25964,35
2,NORMA-18730,36
2,NORMA-15427,37
2,NORMA-15465,38
2,NORMA-7241,39
2,NORMA-17281,40
2,NORMA-7525,41
2,NORMA-28802,42
2,NORMA-19192,43
2,NORMA-14113,44
2,NORMA-21649,45
2,NORMA-3735,46
2,NORMA-6521,47
2,NORMA-6291,48
2,NORMA-23301,49
2,NORMA-12492,50
2,NORMA-23027,51
2,NORMA-12113,52
2,NORMA-20157,53
2,NORMA-19337,54
2,NORMA-13995,55
2,NORMA-5381,56
2,NORMA-21562,57
2,NORMA-13954,58
2,NORMA-13519,59
2,NORMA-13229,60
2,NORMA-10298,61
2,NORMA-4634,62
2,NORMA-5335,63
2,NORMA-11419,64
2,NORMA-3638,65
2,NORMA-10843,66
2,NORMA-18769,67
2,NORMA-21275,68
2,NORMA-11901,69
2,NORMA-21283,70
2,NORMA-8575,71
2,NORMA-11505,72
2,NORMA-14974,73
2,NORMA-15028,74
2,NORMA-21277,75
2,NORMA-19844,76
2,NORMA-13298,77
2,NORMA-14587,78
2,NORMA-15134,79
2,NORMA-13903,80
2,NORMA-19444,81
2,NORMA-8442,82
2,NORMA-13514,83
2,NORMA-14744,84
2,NORMA-12965,85
2,NORMA-13848,86
2,NORMA-12437,87
2,NORMA-14345,88
2,NORMA-12490,89
2,NORMA-20705,90
2,NORMA-646,91
2,NORMA-15027,92
2,NORMA-21535,93
2,NORMA-10931,94
2,NORMA-19281,95
2,NORMA-12911,96
2,NORMA-14390,97
2,NORMA-19542,98
2,NORMA-18753,99
2,NORMA-21185,100
2,NORMA-21538,101
2,NORMA-21697,102
2,NORMA-18910,103
2,NORMA-19330,104
2,NORMA-20491,105
2,NORMA-21497,106
2,NORMA-1485,107
2,NORMA-1365,108
2,NORMA-21774,109
2,NORMA-21301,110
2,NORMA-20300,111
2,NORMA-19674,112
2,NORMA-19182,113
2,NORMA-18747,114
2,NORMA-21474,115
2,NORMA-18970,116
2,NORMA-19712,117
2,NORMA-18604,118
2,NORMA-19167,119
2,NORMA-18536,120
2,NORMA-11144,121
2,NORMA-18577,122
2,NORMA-18906,123
2,NORMA-20963,124
2,NORMA-20223,125
2,NORMA-12880,126
2,NORMA-21291,127
2,NORMA-6856,128
2,NORMA-20056,129
2,NORMA-11736,130
2,NORMA-20766,131
2,NORMA-19648,132
2,NORMA-9792,133
2,NORMA-19961,134
2,NORMA-18529,135
2,NORMA-12228,136
2,NORMA-18591,137
2,NORMA-14498,138
2,NORMA-20240,139
2,NORMA-21238,140
2,NORMA-1516,141
2,NORMA-19371,142
2,NORMA-21640,143
2,NORMA-1463,144
2,NORMA-20800,145
2,NORMA-19609,146
2,NORMA-18685,147
2,NORMA-21391,148
2,NORMA-19206,149
2,NORMA-11687,150
2,NORMA-20135,151
2,NORMA-21155,152
2,NORMA-16402,153
2,NORMA-21281,154
2,NORMA-18827,155
2,NORMA-31905,156
2,NORMA-26804,157
2,NORMA-20619,158
2,NORMA-11459,159
2,NORMA-20235,160
2,NORMA-12314,161
2,NORMA-21420,162
2,NORMA-27363,163
