QUERY_KEY,DOC_KEY,RANK
1,NORMA-20505,321
1,NORMA-21553,322
1,NORMA-21599,323
1,NORMA-21309,324
1,NORMA-20319,325
1,NORMA-26841,326
1,NORMA-19615,327
1,NORMA-15921,328
1,NORMA-19096,329
1,NORMA-18325,330
1,NORMA-19431,331
1,NORMA-18934,332
1,NORMA-20590,333
1,NORMA-21275,334
1,NORMA-14097,335
1,NORMA-19171,336
1,NORMA-20974,337
1,NORMA-18519,338
1,NORMA-18895,339
1,NORMA-21113,340
1,NORMA-18436,341
1,NORMA-21550,342
1,NORMA-19968,343
1,NORMA-19237,344
1,NORMA-20661,345
1,NORMA-19128,346
1,NORMA-19588,347
1,NORMA-18368,348
1,NORMA-18634,349
1,NORMA-20381,350
1,NORMA-21152,351
1,NORMA-21405,352
1,NORMA-12165,353
1,NORMA-18341,354
1,NORMA-20252,355
1,NORMA-19148,356
1,NORMA-21524,357
1,NORMA-20129,358
1,NORMA-19652,359
1,NORMA-19268,360
1,NORMA-19923,361
1,NORMA-21022,362
1,NORMA-20584,363
1,NORMA-15802,364
1,NORMA-19479,365
1,NORMA-20536,366
1,NORMA-1663,367
1,NORMA-34,368
1,NORMA-18791,369
1,NORMA-21255,370
1,NORMA-20577,371
1,NORMA-21350,372
1,NORMA-18832,373
1,NORMA-19003,374
1,NORMA-18328,375
1,NORMA-19295,376
1,NORMA-18293,377
1,NORMA-22723,378
1,NORMA-19559,379
1,NORMA-18844,380
1,NORMA-21796,381
1,NORMA-18555,382
1,NORMA-20563,383
1,NORMA-21094,384
1,NORMA-21131,385
1,NORMA-18681,386
1,NORMA-18914,387
1,NORMA-18693,388
1,NORMA-21569,389
1,NORMA-25645,390
1,NORMA-18354,391
1,NORMA-18744,392
1,NORMA-18400,393
1,NORMA-19315,394
1,NORMA-19232,395
1,NORMA-18252,396
1,NORMA-1534,397
1,NORMA-18550,398
1,NORMA-19667,399
1,NORMA-20517,400
1,NORMA-18416,401
1,NORMA-18574,402
1,NORMA-19032,403
1,NORMA-21556,404
1,NORMA-20098,405
1,NORMA-18275,406
1,NORMA-9481,407
1,NORMA-21532,408
1,NORMA-18830,409
1,NORMA-21500,410
1,NORMA-19122,411
1,NORMA-21262,412
1,NORMA-19981,413
1,NORMA-21702,414
1,NORMA-20222,415
1,NORMA-18247,416
1,NORMA-21509,417
1,NORMA-21787,418
1,NORMA-21622,419
1,NORMA-18682,420
1,NORMA-20754,421
1,NORMA-20491,422
1,NORMA-5115,423
1,NORMA-27022,424
1,NORMA-21398,425
1,NORMA-2475,426
1,NORMA-19570,427
1,NORMA-19152,428
1,NORMA-21446,429
1,NORMA-1999,430
1,NORMA-25722,431
1,NORMA-21663,432
1,NORMA-15005,433
1,NORMA-19651,434
1,NORMA-21655,435
1,NORMA-21625,436
1,NORMA-21710,437
1,NORMA-20208,438
1,NORMA-19662,439
1,NORMA-20503,440
1,NORMA-7975,441
1,NORMA-27221,442
1,NORMA-13345,443
1,NORMA-21530,444
1,NORMA-21230,445
1,NORMA-19278,446
1,NORMA-19557,447
1,NORMA-14850,448
1,NORMA-19564,449
1,NORMA-20737,450
1,NORMA-21691,451
1,NORMA-9835,452
1,NORMA-18616,453
1,NORMA-19352,454
1,NORMA-20349,455
1,NORMA-21208,456
1,NORMA-20258,457
1,NORMA-9984,458
1,NORMA-20794,459
1,NORMA-19437,460
1,NORMA-21468,461
1,NORMA-10691,462
1,NORMA-23341,463
1,NORMA-14688,464
1,NORMA-20038,465
1,NORMA-20914,466
1,NORMA-15229,467
1,NORMA-20803,468
1,NORMA-19805,469
1,NORMA-19603,470
1,NORMA-20583,471
1,NORMA-14263,472
1,NORMA-19866,473
1,NORMA-21253,474
1,NORMA-19279,475
1,NORMA-19436,476
1,NORMA-18870,477
1,NORMA-21589,478
1,NORMA-20727,479
1,NORMA-6316,480
1,NORMA-19640,481
1,NORMA-6181,482
1,NORMA-24661,483
1,NORMA-20713,484
1,NORMA-20811,485
1,NORMA-1421,486
1,NORMA-20581,487
1,NORMA-19358,488
1,NORMA-18243,489
1,NORMA-19337,490
1,NORMA-11623,491
1,NORMA-18877,492
1,NORMA-11374,493
1,NORMA-6630,494
1,NORMA-15427,495
1,NORMA-19373,496
1,NORMA-19646,497
1,NORMA-15465,498
1,NORMA-20474,499
1,NORMA-18411,500
1,NORMA-21227,501
1,NORMA-19412,502
1,NORMA-12152,503
1,NORMA-19200,504
1,NORMA-20558,505
1,NORMA-11639,506
1,NORMA-19416,507
1,NORMA-6967,508
1,NORMA-21533,509
1,NORMA-20368,510
1,NORMA-19691,511
1,NORMA-19526,512
1,NORMA-20720,513
1,NORMA-21538,514
1,NORMA-18955,515
1,NORMA-19507,516
1,NORMA-19009,517
1,NORMA-19909,518
1,NORMA-19632,519
1,NORMA-21762,520
1,NORMA-18528,521
1,NORMA-21366,522
1,NORMA-21683,523
1,NORMA-12657,524
1,NORMA-18445,525
1,NORMA-21343,526
1,NORMA-21684,527
1,NORMA-18598,528
1,NORMA-19320,529
1,NORMA-21739,530
1,NORMA-18980,531
1,NORMA-19921,532
1,NORMA-21038,533
1,NORMA-25902,534
1,NORMA-18652,535
1,NORMA-18482,536
1,NORMA-18507,537
1,NORMA-18785,538
1,NORMA-21119,539
1,NORMA-18716,540
1,NORMA-18665,541
1,NORMA-18851,542
1,NORMA-20265,543
1,NORMA-20276,544
1,NORMA-21543,545
1,NORMA-19120,546
1,NORMA-19370,547
1,NORMA-18522,548
1,NORMA-19807,549
1,NORMA-19576,550
1,NORMA-19954,551
1,NORMA-21064,552
1,NORMA-19227,553
1,NORMA-18277,554
1,NORMA-18448,555
1,NORMA-21191,556
1,NORMA-19133,557
1,NORMA-21037,558
1,NORMA-19366,559
1,NORMA-19199,560
1,NORMA-19068,561
1,NORMA-18612,562
1,NORMA-19045,563
1,NORMA-18338,564
1,NORMA-6713,565
1,NORMA-20951,566
1,NORMA-21498,567
1,NORMA-19145,568
1,NORMA-19000,569
1,NORMA-20306,570
1,NORMA-18943,571
1,NORMA-21565,572
1,NORMA-18551,573
1,NORMA-19567,574
1,NORMA-19252,575
1,NORMA-20066,576
1,NORMA-21357,577
1,NORMA-19907,578
1,NORMA-19687,579
1,NORMA-19196,580
1,NORMA-19511,581
1,NORMA-20520,582
1,NORMA-20628,583
1,NORMA-21786,584
1,NORMA-20359,585
1,NORMA-20735,586
1,NORMA-19114,587
1,NORMA-20071,588
1,NORMA-19124,589
1,NORMA-18331,590
1,NORMA-19910,591
1,NORMA-7035,592
1,NORMA-20434,593
1,NORMA-21494,594
1,NORMA-21244,595
1,NORMA-18649,596
1,NORMA-20956,597
1,NORMA-20939,598
1,NORMA-20427,599
1,NORMA-21703,600
1,NORMA-20045,601
1,NORMA-20595,602
1,NORMA-19166,603
1,NORMA-19616,604
1,NORMA-19572,605
1,NORMA-19325,606
1,NORMA-18990,607
1,NORMA-20054,608
1,NORMA-18541,609
1,NORMA-19714,610
1,NORMA-21740,611
1,NORMA-20555,612
1,NORMA-19240,613
1,NORMA-19635,614
1,NORMA-19067,615
1,NORMA-18727,616
1,NORMA-20611,617
1,NORMA-18736,618
1,NORMA-21035,619
1,NORMA-21482,620
1,NORMA-18841,621
1,NORMA-19912,622
1,NORMA-19819,623
1,NORMA-18658,624
1,NORMA-20311,625
1,NORMA-20681,626
1,NORMA-7110,627
1,NORMA-21433,628
1,NORMA-19367,629
1,NORMA-19259,630
1,NORMA-21171,631
1,NORMA-21551,632
1,NORMA-21032,633
1,NORMA-602,634
1,NORMA-19329,635
1,NORMA-19716,636
1,NORMA-19601,637
1,NORMA-20510,638
1,NORMA-20509,639
1,NORMA-20882,640
1,NORMA-19944,641
1,NORMA-18544,642
1,NORMA-20585,643
1,NORMA-20031,644
1,NORMA-20629,645
1,NORMA-20254,646
1,NORMA-18926,647
1,NORMA-19766,648
1,NORMA-21505,649
1,NORMA-20762,650
1,NORMA-20465,651
1,NORMA-18602,652
1,NORMA-18905,653
1,NORMA-21720,654
1,NORMA-19287,655
1,NORMA-20568,656
1,NORMA-21748,657
1,NORMA-19493,658
1,NORMA-20881,659
1,NORMA-20430,660
1,NORMA-20516,661
1,NORMA-21302,662
1,NORMA-20351,663
1,NORMA-20674,664
1,NORMA-20511,665
1,NORMA-21335,666
1,NORMA-18969,667
1,NORMA-19306,668
1,NORMA-19469,669
1,NORMA-18437,670
1,NORMA-19899,671
1,NORMA-20518,672
1,NORMA-19308,673
1,NORMA-19101,674
1,NORMA-21536,675
1,NORMA-18754,676
1,NORMA-20459,677
1,NORMA-20340,678
1,NORMA-19991,679
1,NORMA-21529,680
1,NORMA-19484,681
1,NORMA-20361,682
1,NORMA-19974,683
1,NORMA-20049,684
1,NORMA-18352,685
1,NORMA-19575,686
1,NORMA-20739,687
1,NORMA-20014,688
1,NORMA-19445,689
1,NORMA-19055,690
1,NORMA-21479,691
1,NORMA-20335,692
1,NORMA-20266,693
1,NORMA-20662,694
1,NORMA-24061,695
1,NORMA-19298,696
1,NORMA-20675,697
1,NORMA-21396,698
1,NORMA-20728,699
1,NORMA-21770,700
1,NORMA-19463,701
1,NORMA-21024,702
1,NORMA-2056,703
1,NORMA-20575,704
1,NORMA-20245,705
1,NORMA-19223,706
1,NORMA-24041,707
1,NORMA-21489,708
1,NORMA-20436,709
1,NORMA-18515,710
1,NORMA-18340,711
1,NORMA-21216,712
1,NORMA-20357,713
1,NORMA-20689,714
1,NORMA-19551,715
1,NORMA-18560,716
1,NORMA-19216,717
1,NORMA-18281,718
1,NORMA-20078,719
1,NORMA-20620,720
1,NORMA-19697,721
1,NORMA-20342,722
1,NORMA-24081,723
1,NORMA-21449,724
1,NORMA-19788,725
1,NORMA-20771,726
1,NORMA-21318,727
1,NORMA-19540,728
1,NORMA-19231,729
1,NORMA-19331,730
1,NORMA-19610,731
1,NORMA-20250,732
1,NORMA-19611,733
1,NORMA-19643,734
1,NORMA-21319,735
1,NORMA-6187,736
1,NORMA-19375,737
1,NORMA-18627,738
1,NORMA-3281,739
1,NORMA-21687,740
1,NORMA-19324,741
1,NORMA-19151,742
1,NORMA-18269,743
1,NORMA-20443,744
1,NORMA-19657,745
1,NORMA-19475,746
1,NORMA-19034,747
1,NORMA-20747,748
1,NORMA-20041,749
1,NORMA-21667,750
1,NORMA-20140,751
1,NORMA-19435,752
1,NORMA-21259,753
1,NORMA-19389,754
1,NORMA-18725,755
1,NORMA-18847,756
1,NORMA-20205,757
1,NORMA-19631,758
1,NORMA-27161,759
1,NORMA-24885,760
1,NORMA-21794,761
1,NORMA-19519,762
1,NORMA-19228,763
1,NORMA-21013,764
1,NORMA-19732,765
1,NORMA-18324,766
1,NORMA-18721,767
1,NORMA-19351,768
1,NORMA-21465,769
1,NORMA-20599,770
1,NORMA-21591,771
1,NORMA-18810,772
1,NORMA-18776,773
1,NORMA-19951,774
1,NORMA-21404,775
1,NORMA-22241,776
1,NORMA-20550,777
1,NORMA-21785,778
1,NORMA-19556,779
1,NORMA-19380,780
1,NORMA-6391,781
1,NORMA-19483,782
1,NORMA-18465,783
1,NORMA-20586,784
1,NORMA-21715,785
1,NORMA-21282,786
1,NORMA-21285,787
1,NORMA-19163,788
1,NORMA-19464,789
1,NORMA-19460,790
1,NORMA-21039,791
1,NORMA-19776,792
1,NORMA-18376,793
1,NORMA-19369,794
1,NORMA-19222,795
1,NORMA-18856,796
1,NORMA-20553,797
1,NORMA-18322,798
1,NORMA-18777,799
1,NORMA-18917,800
1,NORMA-20594,801
1,NORMA-19330,802
1,NORMA-19293,803
1,NORMA-1263,804
1,NORMA-20601,805
1,NORMA-21636,806
1,NORMA-19372,807
1,NORMA-18327,808
1,NORMA-18473,809
1,NORMA-14905,810
1,NORMA-18756,811
1,NORMA-19946,812
1,NORMA-20567,813
1,NORMA-21612,814
1,NORMA-19085,815
1,NORMA-21448,816
1,NORMA-18878,817
1,NORMA-19338,818
1,NORMA-18362,819
1,NORMA-20688,820
1,NORMA-18654,821
1,NORMA-21716,822
1,NORMA-19345,823
1,NORMA-19079,824
1,NORMA-18321,825
1,NORMA-18279,826
1,NORMA-20660,827
1,NORMA-18793,828
1,NORMA-19081,829
1,NORMA-21534,830
1,NORMA-18959,831
1,NORMA-19548,832
1,NORMA-18297,833
1,NORMA-21194,834
1,NORMA-19347,835
1,NORMA-18499,836
1,NORMA-18498,837
1,NORMA-20736,838
1,NORMA-2386,839
1,NORMA-18596,840
1,NORMA-21214,841
1,NORMA-18443,842
1,NORMA-18381,843
1,NORMA-18353,844
1,NORMA-18547,845
1,NORMA-18861,846
1,NORMA-20958,847
1,NORMA-20016,848
1,NORMA-24561,849
1,NORMA-21576,850
1,NORMA-19348,851
1,NORMA-19355,852
1,NORMA-18600,853
1,NORMA-21108,854
1,NORMA-20967,855
1,NORMA-19500,856
1,NORMA-19586,857
1,NORMA-21114,858
1,NORMA-21601,859
1,NORMA-19346,860
1,NORMA-25202,861
1,NORMA-19465,862
1,NORMA-18399,863
1,NORMA-21566,864
1,NORMA-21290,865
1,NORMA-20666,866
1,NORMA-18743,867
1,NORMA-18318,868
1,NORMA-21572,869
1,NORMA-18529,870
1,NORMA-21750,871
1,NORMA-122,872
1,NORMA-20080,873
1,NORMA-18968,874
1,NORMA-19130,875
1,NORMA-18759,876
1,NORMA-18260,877
1,NORMA-21129,878
1,NORMA-20562,879
1,NORMA-18751,880
1,NORMA-20289,881
1,NORMA-21284,882
1,NORMA-19709,883
1,NORMA-18875,884
1,NORMA-19147,885
1,NORMA-20320,886
1,NORMA-10385,887
1,NORMA-19197,888
1,NORMA-19950,889
1,NORMA-20460,890
1,NORMA-21714,891
1,NORMA-19428,892
1,NORMA-18335,893
1,NORMA-18606,894
1,NORMA-18641,895
1,NORMA-19071,896
1,NORMA-20461,897
1,NORMA-20718,898
1,NORMA-20490,899
1,NORMA-21571,900
1,NORMA-19115,901
1,NORMA-20313,902
1,NORMA-20282,903
1,NORMA-21280,904
1,NORMA-21270,905
1,NORMA-18615,906
1,NORMA-19258,907
1,NORMA-19514,908
1,NORMA-19434,909
1,NORMA-20909,910
1,NORMA-18651,911
1,NORMA-18623,912
1,NORMA-18738,913
1,NORMA-18557,914
1,NORMA-18255,915
1,NORMA-18246,916
1,NORMA-1229,917
1,NORMA-20348,918
1,NORMA-19926,919
1,NORMA-20216,920
1,NORMA-18639,921
1,NORMA-18609,922
1,NORMA-18346,923
1,NORMA-21681,924
1,NORMA-20810,925
1,NORMA-13675,926
1,NORMA-19309,927
1,NORMA-19310,928
1,NORMA-18573,929
1,NORMA-19906,930
1,NORMA-24905,931
1,NORMA-21297,932
1,NORMA-19091,933
1,NORMA-20466,934
1,NORMA-20876,935
1,NORMA-19902,936
1,NORMA-21548,937
1,NORMA-19187,938
1,NORMA-19443,939
1,NORMA-19066,940
1,NORMA-18617,941
1,NORMA-18731,942
1,NORMA-19134,943
1,NORMA-19482,944
1,NORMA-20868,945
1,NORMA-18208,946
1,NORMA-19070,947
1,NORMA-18829,948
1,NORMA-20333,949
1,NORMA-21183,950
1,NORMA-21698,951
1,NORMA-24583,952
1,NORMA-19282,953
1,NORMA-18821,954
1,NORMA-20734,955
1,NORMA-20519,956
1,NORMA-14923,957
1,NORMA-18880,958
1,NORMA-19535,959
1,NORMA-20572,960
1,NORMA-19215,961
1,NORMA-19491,962
1,NORMA-21402,963
1,NORMA-21355,964
1,NORMA-21563,965
1,NORMA-20543,966
1,NORMA-18896,967
1,NORMA-21617,968
1,NORMA-21674,969
1,NORMA-18710,970
1,NORMA-18532,971
1,NORMA-18329,972
1,NORMA-20457,973
1,NORMA-26362,974
1,NORMA-19423,975
1,NORMA-19311,976
1,NORMA-20471,977
1,NORMA-18794,978
1,NORMA-26641,979
1,NORMA-19307,980
1,NORMA-19636,981
1,NORMA-20576,982
1,NORMA-21381,983
1,NORMA-18972,984
1,NORMA-19008,985
1,NORMA-20130,986
1,NORMA-18313,987
1,NORMA-20312,988
1,NORMA-18288,989
1,NORMA-21416,990
1,NORMA-20547,991
1,NORMA-20573,992
1,NORMA-21597,993
1,NORMA-20570,994
1,NORMA-20326,995
1,NORMA-20318,996
1,NORMA-19701,997
1,NORMA-20323,998
1,NORMA-19018,999
1,NORMA-18846,1000
2,NORMA-18528,1
2,NORMA-19408,2
2,NORMA-21269,3
2,NORMA-21638,4
2,NORMA-20790,5
2,NORMA-13990,6
2,NORMA-21361,7
2,NORMA-18967,8
2,NORMA-21637,9
2,NORMA-21586,10
2,NORMA-21344,11
2,NORMA-18741,12
2,NORMA-20139,13
2,NORMA-18673,14
2,NORMA-21443,15
2,NORMA-6176,16
2,NORMA-21231,17
2,NORMA-19969,18
2,NORMA-20762,19
2,NORMA-6968,20
2,NORMA-21404,21
2,NORMA-18842,22
2,NORMA-21402,23
2,NORMA-23361,24
2,NORMA-19939,25
2,NORMA-20921,26
2,NORMA-4500,27
2,NORMA-22001,28
2,NORMA-4792,29
2,NORMA-24102,30
2,NORMA-18211,31
2,NORMA-21613,32
2,NORMA-27550,33
2,NORMA-3642,34
2,NORMA-25964,35
2,NORMA-18730,36
2,NORMA-15427,37
2,NORMA-15465,38
2,NORMA-7241,39
2,NORMA-17281,40
2,NORMA-7525,41
2,NORMA-28802,42
2,NORMA-19192,43
2,NORMA-14113,44
2,NORMA-21649,45
2,NORMA-3735,46
2,NORMA-23301,47
2,NORMA-6521,48
2,NORMA-6291,49
2,NORMA-23027,50
2,NORMA-12113,51
2,NORMA-20157,52
2,NORMA-19337,53
2,NORMA-13995,54
2,NORMA-5381,55
2,NORMA-21562,56
2,NORMA-10298,57
2,NORMA-13954,58
2,NORMA-13519,59
2,NORMA-13229,60
2,NORMA-5335,61
2,NORMA-11419,62
2,NORMA-4634,63
2,NORMA-3638,64
2,NORMA-10843,65
2,NORMA-21275,66
2,NORMA-18769,67
2,NORMA-11901,68
2,NORMA-8575,69
2,NORMA-21283,70
2,NORMA-11505,71
2,NORMA-14974,72
2,NORMA-21277,73
2,NORMA-15028,74
2,NORMA-19844,75
2,NORMA-14587,76
2,NORMA-13298,77
2,NORMA-13903,78
2,NORMA-8442,79
2,NORMA-15134,80
2,NORMA-19444,81
2,NORMA-13514,82
2,NORMA-14744,83
2,NORMA-12965,84
2,NORMA-12437,85
2,NORMA-20705,86
2,NORMA-14345,87
2,NORMA-646,88
2,NORMA-15027,89
2,NORMA-12490,90
2,NORMA-21535,91
2,NORMA-12492,92
2,NORMA-19281,93
2,NORMA-10931,94
2,NORMA-12911,95
2,NORMA-19542,96
2,NORMA-14390,97
2,NORMA-18753,98
2,NORMA-21185,99
2,NORMA-21538,100
2,NORMA-21697,101
2,NORMA-20491,102
2,NORMA-19330,103
2,NORMA-18910,104
2,NORMA-21497,105
2,NORMA-1485,106
2,NORMA-1365,107
2,NORMA-19674,108
2,NORMA-21774,109
2,NORMA-21301,110
2,NORMA-19182,111
2,NORMA-20300,112
2,NORMA-18747,113
2,NORMA-21474,114
2,NORMA-18970,115
2,NORMA-19712,116
2,NORMA-18604,117
2,NORMA-18577,118
2,NORMA-18536,119
2,NORMA-11144,120
2,NORMA-19167,121
2,NORMA-18906,122
2,NORMA-20223,123
2,NORMA-21291,124
2,NORMA-12880,125
2,NORMA-6856,126
2,NORMA-20056,127
2,NORMA-11736,128
2,NORMA-20766,129
2,NORMA-19648,130
2,NORMA-9792,131
2,NORMA-20963,132
2,NORMA-18529,133
2,NORMA-14498,134
2,NORMA-18591,135
2,NORMA-20240,136
2,NORMA-21238,137
2,NORMA-12228,138
2,NORMA-1516,139
2,NORMA-19371,140
2,NORMA-21640,141
2,NORMA-1463,142
2,NORMA-20800,143
2,NORMA-18685,144
2,NORMA-19609,145
2,NORMA-19961,146
2,NORMA-19206,147
2,NORMA-11687,148
2,NORMA-20135,149
2,NORMA-20619,150
2,NORMA-18827,151
2,NORMA-11459,152
2,NORMA-16402,153
2,NORMA-12314,154
2,NORMA-26804,155
2,NORMA-21281,156
2,NORMA-20235,157
2,NORMA-21155,158
2,NORMA-27363,159
2,NORMA-21420,160
2,NORMA-18691,161
2,NORMA-5380,162
2,NORMA-27366,163
